word,tag,sentiment-scaled
Azari,n,0.026873162836639732
Zusammenleben,n,0.026873162836639732
Schadenersatz,n,0.026873162836639732
schädigen,v,0.026873162836639732
Hierzu,r,0.026873162836639732
ausgleichen,v,0.026873162836639732
ansatz,n,0.026873162836639732
helfer,n,0.026873162836639732
vollziehen,v,0.026873162836639732
Auftreten,n,0.026873162836639732
Jugendlicher,n,0.026873162836639732
Steyr,n,0.026873162836639732
unkonventionell,a,0.026873162836639732
entweder,r,0.026873162836639732
negativ,n,0.026873162836639732
Führungspositionen,n,0.026873162836639732
Osteuropa,n,0.026873162836639732
Nr.,n,0.026873162836639732
Reduzierung,n,0.026873162836639732
Rechner,n,0.026873162836639732
Christiane,n,0.026873162836639732
Top,n,0.026873162836639732
Andrä,n,0.026873162836639732
Steuerberater,n,0.026873162836639732
14.,a,0.026873162836639732
Tate,n,0.026873162836639732
Sachertorte,n,0.026873162836639732
Natobuendnis,n,0.026873162836639732
Ertrag,n,0.026873162836639732
Bulgarien,n,0.026873162836639732
First,n,0.026873162836639732
Oslo-Abkommen,n,0.026873162836639732
unterschieden,v,0.026873162836639732
Auszählung,n,0.026873162836639732
königlich,a,0.026873162836639732
Shaban,n,0.026873162836639732
Produkt,n,0.026873162836639732
Chorherr-Vorschlag,n,0.026873162836639732
kritik,n,0.026873162836639732
Ausstattung,n,0.026873162836639732
aufgestaut,a,0.026873162836639732
verblenden,a,0.026873162836639732
oberflächlich,r,0.026873162836639732
kleinreden,v,0.026873162836639732
sicht,n,0.026873162836639732
Unterreiner,n,0.026873162836639732
Vernunft,n,0.026873162836639732
heiraten,v,0.026873162836639732
Atomkraftwerk,n,0.026873162836639732
top,n,0.026873162836639732
Enkel,n,0.026873162836639732
Relevanz,n,0.026873162836639732
zusammenlegen,v,0.026873162836639732
Žižek,n,0.026873162836639732
Siemens-Chefin,n,0.026873162836639732
praevention,n,0.026873162836639732
bemerkenswert,a,0.026873162836639732
Herlinde,n,0.026873162836639732
subtil,r,0.026873162836639732
SP-Staatssekretärin,n,0.026873162836639732
Stephan,n,0.026873162836639732
Salon,n,0.026873162836639732
solide,a,0.026873162836639732
Militärbasen,n,0.026873162836639732
überreicht,v,0.026873162836639732
dankbar,a,0.026873162836639732
bessern,v,0.026873162836639732
Abwesenheit,n,0.026873162836639732
EBS,n,0.026873162836639732
glücklicherweise,r,0.026873162836639732
wunderbar,a,0.026873162836639732
Votum,n,0.026873162836639732
anzweifeln,v,0.026873162836639732
regelmäßig,r,0.026873162836639732
begnügen,v,0.026873162836639732
Schnitzel,n,0.026873162836639732
Vernichtung,n,0.026873162836639732
stündlich,a,0.026873162836639732
unangenehm,a,0.026873162836639732
Kinderbetreuungseinrichtungen,n,0.026873162836639732
wirksam,a,0.026873162836639732
Gewalttat,n,0.026873162836639732
ÖSV-Präsident,n,0.026873162836639732
genderwissenschaften,n,0.026873162836639732
rechtsnorm,n,0.026873162836639732
Arbeiterkammer,n,0.026873162836639732
Mozart,n,0.026873162836639732
Fortsetzung,n,0.026873162836639732
CEO,n,0.026873162836639732
Schausberger,n,0.026873162836639732
online,n,0.026873162836639732
ausgeglichen,a,0.026873162836639732
Wahlschlacht,n,0.026873162836639732
Justizministerien,n,0.026873162836639732
Stadtpolitiker,n,0.026873162836639732
Baby,n,0.026873162836639732
enteignen,v,0.026873162836639732
konservative,a,0.026873162836639732
Revitalisierung,n,0.026873162836639732
laufbahn,n,0.026873162836639732
Stalking,n,0.026873162836639732
EM,n,0.026873162836639732
Topf,n,0.026873162836639732
scheuen,v,0.026873162836639732
begleitend,a,0.026873162836639732
Eis,n,0.026873162836639732
präsentiert,v,0.026873162836639732
Todeskult,n,0.026873162836639732
Wienerin,n,0.026873162836639732
RTL,n,0.026873162836639732
qed,n,0.026873162836639732
Steiner,n,0.026873162836639732
barrierefrei,a,0.026873162836639732
Leopoldstädter,n,0.026873162836639732
gelöscht,a,0.026873162836639732
Damhaber,n,0.026873162836639732
Geste,n,0.026873162836639732
Maenner,n,0.026873162836639732
eingefuehrt,v,0.026873162836639732
:),v,0.026873162836639732
Test,n,0.026873162836639732
SPÖ-Wien,n,0.026873162836639732
aufwachsen,v,0.026873162836639732
Ächtung,n,0.026873162836639732
Aspen,n,0.026873162836639732
kollektivvertraglicher,a,0.026873162836639732
been,n,0.026873162836639732
Klima-Komforthaus,n,0.026873162836639732
seinerzeit,r,0.026873162836639732
Haftstrafe,n,0.026873162836639732
gnadenlos,r,0.026873162836639732
Luxemburg,n,0.026873162836639732
Terrorwelle,n,0.026873162836639732
obs,n,0.026873162836639732
Musterbeispiel,n,0.026873162836639732
Lotterie,n,0.026873162836639732
jungüngst,r,0.026873162836639732
aufwärts,r,0.026873162836639732
biologische,a,0.026873162836639732
Wien-Landstraße,n,0.026873162836639732
SPÖ-Bundeskanzler,n,0.026873162836639732
dunkelhäutige,a,0.026873162836639732
rechtssystem,n,0.026873162836639732
Lebensgeschichten,n,0.026873162836639732
US-Botschafterin,n,0.026873162836639732
england,n,0.026873162836639732
Engel,n,0.026873162836639732
heften,v,0.026873162836639732
Lieber,r,0.026873162836639732
Bezirksorganisation,n,0.026873162836639732
Komisch,n,0.026873162836639732
Schauplatz,n,0.026873162836639732
AVZ,n,0.026873162836639732
Bundeskanzlerin,n,0.026873162836639732
umwandeln,v,0.026873162836639732
Intendantin,n,0.026873162836639732
erheblich,a,0.026873162836639732
Abstimmung,n,0.026873162836639732
teils,r,0.026873162836639732
Gedenken,n,0.026873162836639732
Autofahren,n,0.026873162836639732
Attraktives,n,0.026873162836639732
angetan,v,0.026873162836639732
einweihen,v,0.026873162836639732
umfassen,v,0.026873162836639732
reichen,r,0.026873162836639732
Todesstrafe,n,0.026873162836639732
bevoelkerung,n,0.026873162836639732
Schuldzuweisung,n,0.026873162836639732
Private,n,0.026873162836639732
Hektar,n,0.026873162836639732
entscheidungsschwach,r,0.026873162836639732
Lust,n,0.026873162836639732
Mix,n,0.026873162836639732
ziemlich,a,0.026873162836639732
entschließen,v,0.026873162836639732
stetig,r,0.026873162836639732
jahrelang,a,0.026873162836639732
Erscheinung,n,0.026873162836639732
Fachstelle,n,0.026873162836639732
unverheiratet,a,0.026873162836639732
überzeugung,n,0.026873162836639732
Führer,n,0.026873162836639732
ratlos,r,0.026873162836639732
aufrechterhalte,v,0.026873162836639732
Pilot,n,0.026873162836639732
spektakulär,a,0.026873162836639732
Musikschule,n,0.026873162836639732
klarerweise,r,0.026873162836639732
bau,n,0.026873162836639732
Brisanz,n,0.026873162836639732
Economist,n,0.026873162836639732
abwarten,v,0.026873162836639732
nachher,r,0.026873162836639732
Götz,n,0.026873162836639732
absitzen,n,0.026873162836639732
homosexuell,a,0.026873162836639732
Hure,n,0.026873162836639732
ausborgen,v,0.026873162836639732
Abschied,n,0.026873162836639732
Gabmann,n,0.026873162836639732
Berechnung,n,0.026873162836639732
mind.,r,0.026873162836639732
Exvizekanzler,n,0.026873162836639732
angelegt,a,0.026873162836639732
Attorney's,n,0.026873162836639732
Konkurs,n,0.026873162836639732
Parfum,n,0.026873162836639732
absehen,r,0.026873162836639732
Pensionist,n,0.026873162836639732
Gusenbauers,n,0.026873162836639732
gb,n,0.026873162836639732
Plural,n,0.026873162836639732
unglückliche,a,0.026873162836639732
Wohnrecht,n,0.026873162836639732
Sekretärin,n,0.026873162836639732
Tellerrand,n,0.026873162836639732
öfters,r,0.026873162836639732
Wahlsieger,n,0.026873162836639732
referieren,v,0.026873162836639732
umfunktionieren,v,0.026873162836639732
Ebensee,n,0.026873162836639732
herb,r,0.026873162836639732
Uth,n,0.026873162836639732
Pasching,n,0.026873162836639732
Muttersein,n,0.026873162836639732
aufgeflammt,a,0.026873162836639732
voher,r,0.026873162836639732
Iphone,n,0.026873162836639732
Leibchen,n,0.026873162836639732
auseinandersetzen,v,0.026873162836639732
Differenz,n,0.026873162836639732
Ständchen,n,0.026873162836639732
vorallem,v,0.026873162836639732
lesen,n,0.026873162836639732
Finanzstaatssekretär,n,0.026873162836639732
konkrete,a,0.026873162836639732
unfreiwillig,r,0.026873162836639732
Harr,n,0.026873162836639732
iranisch,a,0.026873162836639732
Holecek,n,0.026873162836639732
ÖVP-Spitzenkandidatin,n,0.026873162836639732
Hugo,n,0.026873162836639732
inflationär,n,0.026873162836639732
Vermögenssteuer,n,0.026873162836639732
allerhoch,a,0.026873162836639732
Teilungsplan,n,0.026873162836639732
nachträglich,r,0.026873162836639732
nichtsdestotrotz,r,0.026873162836639732
Florianschütz,n,0.026873162836639732
Ha,n,0.026873162836639732
wund,v,0.026873162836639732
handfest,a,0.026873162836639732
Pittermann,n,0.026873162836639732
Vettermann,n,0.026873162836639732
hasst,v,0.026873162836639732
Spitzenpolitiker,n,0.026873162836639732
Leon,n,0.026873162836639732
Orientierungshilfe,n,0.026873162836639732
Treiben,n,0.026873162836639732
würdig,r,0.026873162836639732
nachmittag,r,0.026873162836639732
ehesten,r,0.026873162836639732
intressanter,a,0.026873162836639732
GKK,n,0.026873162836639732
erpresst,v,0.026873162836639732
reglos,r,0.026873162836639732
masse,n,0.026873162836639732
Decke,n,0.026873162836639732
Dream,n,0.026873162836639732
Rosine,n,0.026873162836639732
Anführer,n,0.026873162836639732
OECD,n,0.026873162836639732
PLO,n,0.026873162836639732
Arbeitstag,n,0.026873162836639732
global,a,0.026873162836639732
arrested,n,0.026873162836639732
verleugnen,v,0.026873162836639732
Amtsvorgänger,n,0.026873162836639732
vorder,a,0.026873162836639732
Einerseits,r,0.026873162836639732
Nichtraucher,n,0.026873162836639732
Mumok,n,0.026873162836639732
frühzeitig,r,0.026873162836639732
sags,r,0.026873162836639732
Anwesenheit,n,0.026873162836639732
momentan,r,0.026873162836639732
geil,r,0.026873162836639732
Tamandl,n,0.026873162836639732
kostengünstig,r,0.026873162836639732
Trick,n,0.026873162836639732
Geldwert,n,0.026873162836639732
Lea,n,0.026873162836639732
Erste,a,0.026873162836639732
zahlreich,r,0.026873162836639732
irrwitzige,a,0.026873162836639732
Vergessen,v,0.026873162836639732
Integrität,n,0.026873162836639732
Heilmittel,n,0.026873162836639732
Managerin,n,0.026873162836639732
blutig,r,0.026873162836639732
gendert,v,0.026873162836639732
Spätestens,r,0.026873162836639732
konsumieren,v,0.026873162836639732
Attentat,n,0.026873162836639732
abholen,v,0.026873162836639732
Gute,a,0.026873162836639732
Statue,n,0.026873162836639732
Bezirksvorsteher-Stellvertreter,n,0.026873162836639732
Holende,n,0.026873162836639732
Schwarzenbergplatz,n,0.026873162836639732
Anschlagswelle,n,0.026873162836639732
profit,n,0.026873162836639732
zigtausend,a,0.026873162836639732
küren,v,0.026873162836639732
Sicherheitsgipfel,n,0.026873162836639732
Zivildienst,n,0.026873162836639732
nocheinmal,r,0.026873162836639732
Hypo,n,0.026873162836639732
Anschein,n,0.026873162836639732
Schere,n,0.026873162836639732
mitterlehner,n,0.026873162836639732
Verwendung,n,0.026873162836639732
Ferrero-Waldner,n,0.026873162836639732
Mühle,n,0.026873162836639732
Konzert,n,0.026873162836639732
osmanisch,r,0.026873162836639732
B'tselem,n,0.026873162836639732
rangieren,v,0.026873162836639732
uneingeschränkt,a,0.026873162836639732
rapide,n,0.026873162836639732
agressiv,r,0.026873162836639732
Kuchen,n,0.026873162836639732
Hochleitner,n,0.026873162836639732
andauernd,a,0.026873162836639732
Starnacht,n,0.026873162836639732
Öffentlich,r,0.026873162836639732
Ponte,n,0.026873162836639732
Gesundheitssystem,n,0.026873162836639732
behindert,n,0.026873162836639732
Schulung,n,0.026873162836639732
Staatsoperndirektor,n,0.026873162836639732
uneingeschränkt,r,0.026873162836639732
bedingungslos,a,0.026873162836639732
Querschnitt,n,0.026873162836639732
bisschen,n,0.026873162836639732
stranden,v,0.026873162836639732
EU-Gipfel,n,0.026873162836639732
big,n,0.026873162836639732
Fett,n,0.026873162836639732
gestern,n,0.026873162836639732
Bewunderer,n,0.026873162836639732
Hemmschwelle,n,0.026873162836639732
Daniela,n,0.026873162836639732
Adalah,n,0.026873162836639732
system,n,0.026873162836639732
Auskommen,n,0.026873162836639732
Gewerbemüll,n,0.026873162836639732
Misshandlungen,n,0.026873162836639732
lukrative,a,0.026873162836639732
Floridsdorfer,a,0.026873162836639732
Kindheit,n,0.026873162836639732
Russe,n,0.026873162836639732
googeln,v,0.026873162836639732
Lehrberufe,n,0.026873162836639732
Jedoch,r,0.026873162836639732
Volksanwalt,n,0.026873162836639732
Jahrtausendwende,n,0.026873162836639732
Moravcik,n,0.026873162836639732
Stronachs,n,0.026873162836639732
Sozialpartner,n,0.026873162836639732
aberkennen,v,0.026873162836639732
Berohungssituation,n,0.026873162836639732
Jutta,n,0.026873162836639732
Trenkwalder,n,0.026873162836639732
erarbeitet,a,0.026873162836639732
Lebensraum,n,0.026873162836639732
Organisator,n,0.026873162836639732
dan,n,0.026873162836639732
UNO-City,n,0.026873162836639732
Manner,n,0.026873162836639732
Label,n,0.026873162836639732
pension,n,0.026873162836639732
Studies,n,0.026873162836639732
zionistisch,a,0.026873162836639732
hängend,a,0.026873162836639732
Kicker,n,0.026873162836639732
filmen,v,0.026873162836639732
historisch,r,0.026873162836639732
Pracht,n,0.026873162836639732
besatzers,n,0.026873162836639732
Population,n,0.026873162836639732
Befragung,n,0.026873162836639732
FGM,n,0.026873162836639732
sorgfältig,r,0.026873162836639732
Declaration,n,0.026873162836639732
Pölten,n,0.026873162836639732
Grammatik,n,0.026873162836639732
zuschießen,v,0.026873162836639732
psychologisch,a,0.026873162836639732
Werder,n,0.026873162836639732
Elizabeth,n,0.026873162836639732
email,n,0.026873162836639732
John,n,0.026873162836639732
Kameramänner,n,0.026873162836639732
europaweit,a,0.026873162836639732
mithilfe,n,0.026873162836639732
Protestwähler,n,0.026873162836639732
Ehrenschutz,n,0.026873162836639732
60jährige,a,0.026873162836639732
abschrecken,v,0.026873162836639732
herumstehenden,a,0.026873162836639732
erwachsen,r,0.026873162836639732
University,n,0.026873162836639732
behindern,v,0.026873162836639732
Gaswerk,n,0.026873162836639732
Sprengstoffgürtel,n,0.026873162836639732
Obama,n,0.026873162836639732
unity,n,0.026873162836639732
annähern,r,0.026873162836639732
mathematisch,r,0.026873162836639732
Disco,n,0.026873162836639732
Auschwitz,n,0.026873162836639732
Grundsätzlich,r,0.026873162836639732
temporär,r,0.026873162836639732
Anpassung,n,0.026873162836639732
konventionen,n,0.026873162836639732
Gebrauchsanweisung,n,0.026873162836639732
Markhof,n,0.026873162836639732
Scott,n,0.026873162836639732
Festgast,n,0.026873162836639732
Migration,n,0.026873162836639732
ausgesprochen,a,0.026873162836639732
grob,r,0.026873162836639732
befragt,a,0.026873162836639732
mutig,r,0.026873162836639732
beunruhigen,v,0.026873162836639732
Arbeiterkind,n,0.026873162836639732
Akademiker,n,0.026873162836639732
schliesslich,r,0.026873162836639732
verdeutlichen,v,0.026873162836639732
Strafverfahren,n,0.026873162836639732
Mayerhofer,n,0.026873162836639732
husst,v,0.026873162836639732
Grundstück,n,0.026873162836639732
beschneiden,v,0.026873162836639732
singen,v,0.026873162836639732
Albertinaplatz,n,0.026873162836639732
fahrgäste,n,0.026873162836639732
beschreiten,v,0.026873162836639732
Strafzahlungen,n,0.026873162836639732
Rindsuppe,n,0.026873162836639732
Schröcksnadel,n,0.026873162836639732
werd,v,0.026873162836639732
berg,n,0.026873162836639732
ÖVP-Bildungssprecherin,n,0.026873162836639732
abseits,r,0.026873162836639732
einstimmig,a,0.026873162836639732
Seitner,n,0.026873162836639732
od,v,0.026873162836639732
SP-Präsidium,n,0.026873162836639732
verstärken,v,0.026873162836639732
bspw.,r,0.026873162836639732
überholen,v,0.026873162836639732
erstellt,a,0.026873162836639732
Islamische,n,0.026873162836639732
Hauptstadt,n,0.026873162836639732
Führungszeugnis,n,0.026873162836639732
Investition,n,0.026873162836639732
Irland,n,0.026873162836639732
Außenstadtrat,n,0.026873162836639732
zulegen,v,0.026873162836639732
ausdenken,v,0.026873162836639732
unschuldig,r,0.026873162836639732
Faust,n,0.026873162836639732
ichs,n,0.026873162836639732
Gift,n,0.026873162836639732
auseinander,r,0.026873162836639732
Nettoeinkommen,n,0.026873162836639732
Zilks,n,0.026873162836639732
SPÖ-Frau,n,0.026873162836639732
Serbien,n,0.026873162836639732
Zuhörer,n,0.026873162836639732
Zuschauer,n,0.026873162836639732
Bezirkspartei,n,0.026873162836639732
nachfrühstücksschläfchen,a,0.026873162836639732
siebziger,a,0.026873162836639732
Laufen,n,0.026873162836639732
nachsagen,v,0.026873162836639732
Negativ,a,0.026873162836639732
undankbar,a,0.026873162836639732
Jemen,n,0.026873162836639732
Parteireform,n,0.026873162836639732
rauspicken,v,0.026873162836639732
Umwandlung,n,0.026873162836639732
aufräumen,v,0.026873162836639732
Ehebruch,n,0.026873162836639732
Sehe,v,0.026873162836639732
Unzahl,n,0.026873162836639732
aufrechterhalten,v,0.026873162836639732
Lesung,n,0.026873162836639732
Völkerbund,n,0.026873162836639732
herauskommt,v,0.026873162836639732
gestaltet,a,0.026873162836639732
Pressegespräch,n,0.026873162836639732
Selbstjustiz,n,0.026873162836639732
Faßmann,n,0.026873162836639732
Flair,n,0.026873162836639732
lernfähig,r,0.026873162836639732
Support,n,0.026873162836639732
Krach,n,0.026873162836639732
walten,v,0.026873162836639732
Motor,n,0.026873162836639732
Föderation,n,0.026873162836639732
Hmmm,n,0.026873162836639732
their,n,0.026873162836639732
vereinbar,r,0.026873162836639732
diskurs,n,0.026873162836639732
Beilage,n,0.026873162836639732
berufstätig,a,0.026873162836639732
Mariahilf,n,0.026873162836639732
Kulturpolitik,n,0.026873162836639732
VP-Stadtrat,n,0.026873162836639732
total,r,0.026873162836639732
Ma,n,0.026873162836639732
happy,r,0.026873162836639732
verüben,a,0.026873162836639732
W10,n,0.026873162836639732
Streik,n,0.026873162836639732
Deckung,n,0.026873162836639732
islam,n,0.026873162836639732
wär's,r,0.026873162836639732
work,n,0.026873162836639732
Stadlau,n,0.026873162836639732
Erste,n,0.026873162836639732
Bemühung,n,0.026873162836639732
Guggenheim,n,0.026873162836639732
Compact,n,0.026873162836639732
wiederfinden,v,0.026873162836639732
sachlich,a,0.026873162836639732
gleichbedeutend,r,0.026873162836639732
aufwerfen,v,0.026873162836639732
Meinungsumfrage,n,0.026873162836639732
fegen,v,0.026873162836639732
sodass,v,0.026873162836639732
wertigkeit,n,0.026873162836639732
jährig,n,0.026873162836639732
Bitte,n,0.026873162836639732
grundlegende,a,0.026873162836639732
Simmeringer,n,0.026873162836639732
Macher,n,0.026873162836639732
Irrtum,n,0.026873162836639732
Psychische,a,0.026873162836639732
entscheidend,r,0.026873162836639732
Sprachförderung,n,0.026873162836639732
Staatsoper,n,0.026873162836639732
Schafberg,n,0.026873162836639732
Hitze,n,0.026873162836639732
Holland,n,0.026873162836639732
moment,n,0.026873162836639732
Aufruf,n,0.026873162836639732
Zehntel,n,0.026873162836639732
League,n,0.026873162836639732
Notfall,n,0.026873162836639732
VW,n,0.026873162836639732
fuer,v,0.026873162836639732
Stattdessen,r,0.026873162836639732
Ausbildungsplatz,n,0.026873162836639732
Biene,n,0.026873162836639732
Gegenwind,n,0.026873162836639732
Wurf,n,0.026873162836639732
Gabriela,n,0.026873162836639732
Wirtschaftsstadtrat,n,0.026873162836639732
Aktuell,r,0.026873162836639732
zelebrieren,v,0.026873162836639732
versprochen,a,0.026873162836639732
effizient,a,0.026873162836639732
GS,n,0.026873162836639732
hunderttausende,a,0.026873162836639732
Vertreterinnen,n,0.026873162836639732
lt,n,0.026873162836639732
vollständig,a,0.026873162836639732
ausführen,v,0.026873162836639732
gleichberechtigt,a,0.026873162836639732
Dinkhauser,n,0.026873162836639732
gemeinschaftlich,a,0.026873162836639732
englisch,a,0.026873162836639732
engagiert,a,0.026873162836639732
schad,v,0.026873162836639732
Teilzeitargument,n,0.026873162836639732
hinaus,r,0.026873162836639732
youtube,n,0.026873162836639732
Zelman,n,0.026873162836639732
Weste|Westen,n,0.026873162836639732
osmanisch,a,0.026873162836639732
abhängig,a,0.026873162836639732
Parteilinie,n,0.026873162836639732
vorfallen,v,0.026873162836639732
Jugendmilitärgericht,n,0.026873162836639732
sanft,a,0.026873162836639732
auffallend,r,0.026873162836639732
Top-Job,n,0.026873162836639732
hunnen,a,0.026873162836639732
vermehrt,r,0.026873162836639732
Finz,n,0.026873162836639732
wirksam,r,0.026873162836639732
parteipolitisch,r,0.026873162836639732
zig,a,0.026873162836639732
Verletzte,n,0.026873162836639732
patriarchalen,a,0.026873162836639732
Aufbruchsstimmung,n,0.026873162836639732
Lebensretter,n,0.026873162836639732
Frauenrechtsbewegung,n,0.026873162836639732
erlernen,v,0.026873162836639732
glühend,a,0.026873162836639732
Tausend,a,0.026873162836639732
abstreiten,v,0.026873162836639732
-Stunden-U-Bahn,n,0.026873162836639732
Eingriff,n,0.026873162836639732
Opfer-Täter-Umkehr,n,0.026873162836639732
Neumann,n,0.026873162836639732
Verzicht,n,0.026873162836639732
Gesetzeslage,n,0.026873162836639732
Spritzwein,n,0.026873162836639732
Kathrin,n,0.026873162836639732
Sonderformen,n,0.026873162836639732
Facette,n,0.026873162836639732
bzgl.,v,0.026873162836639732
Neureuther,n,0.026873162836639732
Schmelz,n,0.026873162836639732
fällig,r,0.026873162836639732
einstehen,v,0.026873162836639732
Baugenehmigung,n,0.026873162836639732
Gros,n,0.026873162836639732
Imperium,n,0.026873162836639732
begrenzt,a,0.026873162836639732
unrecht,r,0.026873162836639732
BVB,n,0.026873162836639732
ergreifen,r,0.026873162836639732
hauen,v,0.026873162836639732
biologisch,r,0.026873162836639732
Elor,n,0.026873162836639732
großartig,r,0.026873162836639732
Kernkompetenz,n,0.026873162836639732
brauchts,r,0.026873162836639732
wunderbar,r,0.026873162836639732
Bratislava,n,0.026873162836639732
Daumen,n,0.026873162836639732
Hardware,n,0.026873162836639732
Arbeitsmarktdatum,n,0.026873162836639732
eingebürgert,a,0.026873162836639732
Trage,n,0.026873162836639732
Projektion,n,0.026873162836639732
Polen,n,0.026873162836639732
befristen,r,0.026873162836639732
Zwangslage,n,0.026873162836639732
Hernals,n,0.026873162836639732
ausser,a,0.026873162836639732
Wohin,r,0.026873162836639732
liebevoll,r,0.026873162836639732
sinnerfassend,r,0.026873162836639732
zeiten,n,0.026873162836639732
Abhilfe,n,0.026873162836639732
Mobilität,n,0.026873162836639732
spritzen,v,0.026873162836639732
Futter,n,0.026873162836639732
verlosen,v,0.026873162836639732
Testament,n,0.026873162836639732
Notwehrüberschreitung,n,0.026873162836639732
übermitteln,v,0.026873162836639732
Parlamentspräsident,n,0.026873162836639732
verwandeln,v,0.026873162836639732
Arafat,n,0.026873162836639732
Mitgliedschaft,n,0.026873162836639732
Gulasch,n,0.026873162836639732
Metropole,n,0.026873162836639732
anstoßen,v,0.026873162836639732
zukunftsorientiert,a,0.026873162836639732
trocken,a,0.026873162836639732
Musuo,n,0.026873162836639732
boden,n,0.026873162836639732
Leichtfried,n,0.026873162836639732
Partik-Pable,n,0.026873162836639732
Erfolgsgeschichte,n,0.026873162836639732
Wasserreservoire,n,0.026873162836639732
testen,v,0.026873162836639732
zerfallen,v,0.026873162836639732
ausverkaufen,v,0.026873162836639732
Montenegro,n,0.026873162836639732
Nick,n,0.026873162836639732
mitbringen,v,0.026873162836639732
Seniorenvertreter,n,0.026873162836639732
Stadtgestaltung,n,0.026873162836639732
fair,a,0.026873162836639732
musikalisch,a,0.026873162836639732
Software,n,0.026873162836639732
Hamburg,n,0.026873162836639732
einhauchen,v,0.026873162836639732
Kaffee,n,0.026873162836639732
heterosexuelle,a,0.026873162836639732
is,n,0.026873162836639732
Mader,n,0.026873162836639732
Namensgeber,n,0.026873162836639732
Event,n,0.026873162836639732
Yilmaz,n,0.026873162836639732
Mitbewerber,n,0.026873162836639732
zunehmend,a,0.026873162836639732
Phänomen,n,0.026873162836639732
Parkanlage,n,0.026873162836639732
Verdoppelung,n,0.026873162836639732
Unterliga,n,0.026873162836639732
ragen,v,0.026873162836639732
Anlage,n,0.026873162836639732
12jähriges,a,0.026873162836639732
Landesparteivorstand,n,0.026873162836639732
sensibel,a,0.026873162836639732
entspannen,v,0.026873162836639732
Wirtschaftsförderungsfonds,n,0.026873162836639732
entlassen,v,0.026873162836639732
absatz,n,0.026873162836639732
1993.,n,0.026873162836639732
nicht-westlichen,a,0.026873162836639732
Donauufer,n,0.026873162836639732
Überstunde,n,0.026873162836639732
launcher,n,0.026873162836639732
wunderbare,a,0.026873162836639732
Rendezvousberg,n,0.026873162836639732
Ausschussvorsitzende,n,0.026873162836639732
Salzburger,n,0.026873162836639732
prefessionalisierte,a,0.026873162836639732
Strafmaß,n,0.026873162836639732
Schauspieler,n,0.026873162836639732
Strafrecht,n,0.026873162836639732
worden,a,0.026873162836639732
sprachliche,a,0.026873162836639732
Gleichaltrige,n,0.026873162836639732
Aspern,n,0.026873162836639732
liegend,v,0.026873162836639732
stunden,n,0.026873162836639732
bremsen,v,0.026873162836639732
Fahrbahn,n,0.026873162836639732
Individuum,n,0.026873162836639732
alleinerziehend,r,0.026873162836639732
resultieren,v,0.026873162836639732
staatl,n,0.026873162836639732
ausverhandeln,v,0.026873162836639732
Familiengründung,n,0.026873162836639732
Tel.,n,0.026873162836639732
Standardsummen,n,0.026873162836639732
U-Bahn-Station,n,0.026873162836639732
Wichtigste,n,0.026873162836639732
geheim,r,0.026873162836639732
heraussuchen,v,0.026873162836639732
weltberühmt,a,0.026873162836639732
Gymnasium,n,0.026873162836639732
Mönchsberg,n,0.026873162836639732
Parteimanager,n,0.026873162836639732
KS,n,0.026873162836639732
Karlsson,n,0.026873162836639732
Jemand,n,0.026873162836639732
Gramatneusiedl,n,0.026873162836639732
aufholen,v,0.026873162836639732
Sand,n,0.026873162836639732
gefühlt,a,0.026873162836639732
Neustift,n,0.026873162836639732
auffällig,r,0.026873162836639732
ableiten,v,0.026873162836639732
Einhaltung,n,0.026873162836639732
Szeged,n,0.026873162836639732
SPÖ-Geschäftsführerin,n,0.026873162836639732
öff,n,0.026873162836639732
brisant,r,0.026873162836639732
knüpfen,v,0.026873162836639732
Glücksfall,n,0.026873162836639732
Jahrelang,r,0.026873162836639732
verschonen,v,0.026873162836639732
Feuerwehr,n,0.026873162836639732
terrorisieren,v,0.026873162836639732
Erzählung,n,0.026873162836639732
Philosoph,n,0.026873162836639732
abwickeln,v,0.026873162836639732
Geriatriezentrum,n,0.026873162836639732
aushändigen,v,0.026873162836639732
UK,n,0.026873162836639732
auslagern,v,0.026873162836639732
Erol,n,0.026873162836639732
Stichwaffe,n,0.026873162836639732
beschönigen,v,0.026873162836639732
kneifen,v,0.026873162836639732
bemerkenswert,r,0.026873162836639732
jordanien,n,0.026873162836639732
Festspiel,n,0.026873162836639732
Gehaltserhöhung,n,0.026873162836639732
Social,n,0.026873162836639732
soviel,r,0.026873162836639732
hausbichler,n,0.026873162836639732
unverwüstlich,a,0.026873162836639732
Weckruf,n,0.026873162836639732
verschreiben,v,0.026873162836639732
Priester,n,0.026873162836639732
Asylgründe,n,0.026873162836639732
dereinst,r,0.026873162836639732
einheimisch,a,0.026873162836639732
vorig,a,0.026873162836639732
trade-off,n,0.026873162836639732
FPÖ-Funktionär,n,0.026873162836639732
Innovation,n,0.026873162836639732
studie,n,0.026873162836639732
Genauso,r,0.026873162836639732
Kommunalpolitik,n,0.026873162836639732
Südosteuropa,n,0.026873162836639732
Wiederwahl,n,0.026873162836639732
praxis,n,0.026873162836639732
Verhandlungspartner,n,0.026873162836639732
Oberinspektor,n,0.026873162836639732
SPÖ-Gemeinderäte,n,0.026873162836639732
Landesparteisekretärin,n,0.026873162836639732
Karriereknick,n,0.026873162836639732
blöd,n,0.026873162836639732
